1.60, 0.478950, 1.992924, 0.900000, 0.358848, 0.242343 
1.62, 0.469746, 1.999583, 0.900000, 0.357852, 0.243204 
1.64, 0.460508, 2.006170, 0.900000, 0.356857, 0.244065 
1.66, 0.451239, 2.012684, 0.900000, 0.355862, 0.244926 
1.68, 0.441935, 2.019126, 0.900000, 0.354866, 0.245787 
1.70, 0.432599, 2.025495, 0.900000, 0.353871, 0.246648 
1.72, 0.423228, 2.031791, 0.900000, 0.352875, 0.247509 
1.74, 0.413823, 2.038012, 0.900000, 0.351880, 0.248371 
1.76, 0.404384, 2.044160, 0.900000, 0.350884, 0.249232 
1.78, 0.394909, 2.050232, 0.900000, 0.349889, 0.250094 
1.80, 0.385400, 2.056229, 0.900000, 0.348893, 0.250956 
1.82, 0.375855, 2.062151, 0.900000, 0.347897, 0.251817 
1.84, 0.366275, 2.067996, 0.900000, 0.346902, 0.252679 
1.86, 0.356659, 2.073765, 0.900000, 0.345906, 0.253541 
1.88, 0.347007, 2.079456, 0.900000, 0.344910, 0.254403 
1.90, 0.337319, 2.085069, 0.900000, 0.343914, 0.255266 
1.92, 0.327595, 2.090604, 0.900000, 0.342918, 0.256128 
1.94, 0.317834, 2.096060, 0.900000, 0.341922, 0.256990 
1.96, 0.308038, 2.101436, 0.900000, 0.340926, 0.257853 
1.98, 0.298205, 2.106732, 0.900000, 0.339929, 0.258715 
2.00, 0.288336, 2.111947, 0.900000, 0.338933, 0.259578 
2.02, 0.278430, 2.117081, 0.900000, 0.337936, 0.260441 
2.04, 0.268489, 2.122132, 0.900000, 0.336940, 0.261304 
2.06, 0.258511, 2.127101, 0.900000, 0.335943, 0.262167 
2.08, 0.248498, 2.131987, 0.900000, 0.334946, 0.263030 
2.10, 0.258511, 2.127101, 0.900000, 0.335943, 0.262167 
2.12, 0.268489, 2.122132, 0.900000, 0.336940, 0.261304 
2.14, 0.278430, 2.117081, 0.900000, 0.337936, 0.260441 
2.16, 0.288336, 2.111947, 0.900000, 0.338933, 0.259578 
2.18, 0.298205, 2.106732, 0.900000, 0.339929, 0.258715 
2.20, 0.308038, 2.101436, 0.900000, 0.340926, 0.257853 
2.22, 0.317834, 2.096060, 0.900000, 0.341922, 0.256990 
2.24, 0.327595, 2.090604, 0.900000, 0.342918, 0.256128 
2.26, 0.337319, 2.085069, 0.900000, 0.343914, 0.255266 
2.28, 0.347007, 2.079456, 0.900000, 0.344910, 0.254403 
2.30, 0.356659, 2.073765, 0.900000, 0.345906, 0.253541 
2.32, 0.366275, 2.067996, 0.900000, 0.346902, 0.252679 
2.34, 0.375855, 2.062151, 0.900000, 0.347897, 0.251817 
2.36, 0.385400, 2.056229, 0.900000, 0.348893, 0.250956 
2.38, 0.394909, 2.050232, 0.900000, 0.349889, 0.250094 
2.40, 0.404384, 2.044160, 0.900000, 0.350884, 0.249232 
2.42, 0.413823, 2.038012, 0.900000, 0.351880, 0.248371 
2.44, 0.423228, 2.031791, 0.900000, 0.352875, 0.247509 
2.46, 0.432599, 2.025495, 0.900000, 0.353871, 0.246648 
2.48, 0.441935, 2.019126, 0.900000, 0.354866, 0.245787 
2.50, 0.451239, 2.012684, 0.900000, 0.355862, 0.244926 
2.52, 0.460508, 2.006170, 0.900000, 0.356857, 0.244065 
2.54, 0.469746, 1.999583, 0.900000, 0.357852, 0.243204 
2.56, 0.478950, 1.992924, 0.900000, 0.358848, 0.242343 
2.58, 0.488123, 1.986194, 0.900000, 0.359843, 0.241482 
2.60, 0.497264, 1.979393, 0.900000, 0.360839, 0.240621 
2.62, 0.506375, 1.972521, 0.900000, 0.361834, 0.239760 
2.64, 0.515454, 1.965578, 0.900000, 0.362830, 0.238899 
2.66, 0.524504, 1.958566, 0.900000, 0.363825, 0.238039 
2.68, 0.533523, 1.951483, 0.900000, 0.364821, 0.237178 
2.70, 0.542514, 1.944330, 0.900000, 0.365817, 0.236317 
2.72, 0.551476, 1.937108, 0.900000, 0.366813, 0.235457 
2.74, 0.560410, 1.929816, 0.900000, 0.367809, 0.234596 
2.76, 0.569317, 1.922456, 0.900000, 0.368805, 0.233735 
2.78, 0.578196, 1.915026, 0.900000, 0.369801, 0.232875 
2.80, 0.587050, 1.907528, 0.900000, 0.370797, 0.232014 
2.82, 0.595877, 1.899961, 0.900000, 0.371794, 0.231153 
2.84, 0.604679, 1.892325, 0.900000, 0.372790, 0.230293 
2.86, 0.613457, 1.884621, 0.900000, 0.373787, 0.229432 
2.88, 0.622211, 1.876848, 0.900000, 0.374784, 0.228571 
2.90, 0.630941, 1.869007, 0.900000, 0.375781, 0.227710 
2.92, 0.639649, 1.861098, 0.900000, 0.376779, 0.226849 
2.94, 0.648334, 1.853120, 0.900000, 0.377776, 0.225988 
2.96, 0.656999, 1.845074, 0.900000, 0.378774, 0.225127 
2.98, 0.665642, 1.836960, 0.900000, 0.379772, 0.224266 
3.00, 0.674265, 1.828777, 0.900000, 0.380770, 0.223404 
3.02, 0.682869, 1.820525, 0.900000, 0.381768, 0.222543 
3.04, 0.691454, 1.812204, 0.900000, 0.382767, 0.221681 
3.06, 0.700021, 1.803815, 0.900000, 0.383766, 0.220819 
3.08, 0.708571, 1.795356, 0.900000, 0.384765, 0.219957 
3.10, 0.717104, 1.786829, 0.900000, 0.385764, 0.219095 
3.12, 0.725621, 1.778232, 0.900000, 0.386764, 0.218233 
3.14, 0.734123, 1.769565, 0.900000, 0.387763, 0.217371 
3.16, 0.742610, 1.760828, 0.900000, 0.388763, 0.216508 
3.18, 0.751083, 1.752020, 0.900000, 0.389764, 0.215645 
3.20, 0.759544, 1.743142, 0.900000, 0.390764, 0.214782 
3.22, 0.767992, 1.734194, 0.900000, 0.391765, 0.213919 
3.24, 0.776429, 1.725173, 0.900000, 0.392766, 0.213056 
3.26, 0.784855, 1.716081, 0.900000, 0.393767, 0.212192 
3.28, 0.793271, 1.706917, 0.900000, 0.394768, 0.211328 
3.30, 0.801678, 1.697679, 0.900000, 0.395770, 0.210464 
3.32, 0.810077, 1.688369, 0.900000, 0.396772, 0.209600 
3.34, 0.818468, 1.678985, 0.900000, 0.397774, 0.208735 
3.36, 0.826853, 1.669526, 0.900000, 0.398776, 0.207870 
3.38, 0.835231, 1.659992, 0.900000, 0.399778, 0.207005 
3.40, 0.843605, 1.650382, 0.900000, 0.400780, 0.206140 
3.42, 0.851974, 1.640696, 0.900000, 0.401783, 0.205274 
3.44, 0.860340, 1.630933, 0.900000, 0.402786, 0.204409 
3.46, 0.868704, 1.621092, 0.900000, 0.403789, 0.203542 
3.48, 0.877066, 1.611172, 0.900000, 0.404792, 0.202676 
3.50, 0.885427, 1.601173, 0.900000, 0.405795, 0.201809 
3.52, 0.893789, 1.591093, 0.900000, 0.406798, 0.200943 
3.54, 0.902153, 1.580931, 0.900000, 0.407801, 0.200075 
3.56, 0.910518, 1.570687, 0.900000, 0.408805, 0.199208 
3.58, 0.918887, 1.560359, 0.900000, 0.409808, 0.198341 
3.60, 0.927259, 1.549946, 0.900000, 0.410812, 0.197473 
3.62, 0.935637, 1.539448, 0.900000, 0.411815, 0.196605 
3.64, 0.944022, 1.528863, 0.900000, 0.412818, 0.195736 
3.66, 0.952413, 1.518189, 0.900000, 0.413822, 0.194868 
3.68, 0.960814, 1.507425, 0.900000, 0.414825, 0.193999 
3.70, 0.969223, 1.496570, 0.900000, 0.415828, 0.193130 
3.72, 0.977644, 1.485623, 0.900000, 0.416832, 0.192261 
3.74, 0.986076, 1.474581, 0.900000, 0.417835, 0.191392 
3.76, 0.994521, 1.463444, 0.900000, 0.418838, 0.190522 
3.78, 1.002980, 1.452209, 0.900000, 0.419841, 0.189652 
3.80, 1.011455, 1.440874, 0.900000, 0.420844, 0.188783 
3.82, 1.019947, 1.429439, 0.900000, 0.421847, 0.187913 
3.84, 1.028457, 1.417900, 0.900000, 0.422849, 0.187042 
3.86, 1.036986, 1.406256, 0.900000, 0.423852, 0.186172 
3.88, 1.045536, 1.394504, 0.900000, 0.424854, 0.185302 
3.90, 1.054109, 1.382643, 0.900000, 0.425856, 0.184432 
3.92, 1.062705, 1.370669, 0.900000, 0.426859, 0.183561 
3.94, 1.071327, 1.358581, 0.900000, 0.427860, 0.182691 
3.96, 1.079976, 1.346376, 0.900000, 0.428862, 0.181820 
3.98, 1.088654, 1.334050, 0.900000, 0.429864, 0.180949 
4.00, 1.097362, 1.321602, 0.900000, 0.430865, 0.180079 
4.02, 1.106103, 1.309027, 0.900000, 0.431867, 0.179208 
4.04, 1.114877, 1.296324, 0.900000, 0.432868, 0.178338 
4.06, 1.123688, 1.283487, 0.900000, 0.433869, 0.177467 
4.08, 1.132537, 1.270514, 0.900000, 0.434870, 0.176596 
4.10, 1.141426, 1.257401, 0.900000, 0.435871, 0.175726 
4.12, 1.150358, 1.244143, 0.900000, 0.436871, 0.174856 
4.14, 1.159334, 1.230737, 0.900000, 0.437872, 0.173985 
